date,tournament,radiant,dire,winner,match_id
2015-05-15,MarsTV 2015 China Qualifiers,CDEC,IMG,RADIANT,1474291377
2015-05-15,MarsTV 2015 China Qualifiers,IMG,CDEC,DIRE,1474357269
2015-05-15,MarsTV 2015 China Qualifiers,Nb,DK,RADIANT,1474781772
2015-05-15,MarsTV 2015 China Qualifiers,DK,Nb,DIRE,1474922195
2015-05-15,ECL 2015 Spring,Team HGT,EHOME,RADIANT,1476931877
2015-05-15,The Summit 3 Finals,iG,LGD.cn,DIRE,1476367099
2015-05-15,The Summit 3 Finals,LGD.cn,iG,RADIANT,1476322620
2015-05-16,The Summit 3 Finals,LGD.cn,EG,DIRE,1479034543
2015-05-16,ECL 2015 Spring,EHOME,CDEC,DIRE,1477494274
2015-05-16,ECL 2015 Spring,CDEC,EHOME,DIRE,1477663240
2015-05-16,ECL 2015 Spring,EHOME,CDEC,DIRE,1477781703
2015-05-16,DreamLeague 3 Qualifiers,Empire,Alliance,DIRE,1478715033
2015-05-16,DreamLeague 3 Qualifiers,Alliance,Empire,DIRE,1478538518
2015-05-16,The Summit 3 Finals,Secret,VG,RADIANT,1479332656
2015-05-16,The Summit 3 Finals,Secret,VG,RADIANT,1479277056
2015-05-16,The Summit 3 Finals,Secret,VG,DIRE,1479228987
2015-05-16,The Summit 3 Finals,LGD.cn,VG,DIRE,1478627275
2015-05-16,The Summit 3 Finals,LGD.cn,VG,DIRE,1478627275
2015-05-16,ECL 2015 Spring,EHOME,CDEC,DIRE,1477781703
2015-05-16,ECL 2015 Spring,EHOME,Team HGT,DIRE,1477053035
2015-05-16,ECL 2015 Spring,EHOME,CDEC,DIRE,1477494274
2015-05-16,The Summit 3 Finals,VG,LGD.cn,RADIANT,1478468210
2015-05-16,The Summit 3 Finals,VG,LGD.cn,RADIANT,1478468210
2015-05-16,ECL 2015 Spring,CDEC,TongFu,RADIANT,1476973868
2015-05-16,ECL 2015 Spring,CDEC,EHOME,DIRE,1477663240
2015-05-16,The Summit 3 Finals,Secret,EG,RADIANT,1478815533
2015-05-16,ECL 2015 Spring,TongFu,CDEC,RADIANT,1477088464
2015-05-16,The Summit 3 Finals,Secret,VG,DIRE,1479228987
2015-05-16,The Summit 3 Finals,Secret,VG,RADIANT,1479277056
2015-05-16,The Summit 3 Finals,Secret,VG,RADIANT,1479332656
2015-05-16,The Summit 3 Finals,EG,LGD.cn,RADIANT,1479131392
2015-05-16,ECL 2015 Spring,CDEC,TongFu,DIRE,1477229913
2015-05-16,The Summit 3 Finals,EG,Secret,DIRE,1478895177
2015-05-17,MarsTV 2015 China Qualifiers,Nb,TongFu,RADIANT,1482469458
2015-05-17,ECL 2015 Spring,EHOME,TongFu,RADIANT,1480852896
2015-05-17,ECL 2015 Spring,TongFu,EHOME,RADIANT,1480653642
2015-05-17,ECL 2015 Spring,EHOME,TongFu,RADIANT,1480590962
2015-05-17,The Summit 3 Finals,Secret,EG,RADIANT,1481994700
2015-05-17,The Summit 3 Finals,Secret,EG,RADIANT,1481924258
2015-05-17,The Summit 3 Finals,EG,VG,RADIANT,1481687622
2015-05-17,The Summit 3 Finals,VG,EG,RADIANT,1481573737
2015-05-17,The Summit 3 Finals,VG,EG,DIRE,1481439524
2015-05-17,ECL 2015 Spring,Team HGT,CDEC,DIRE,1481087135
2015-05-17,The Summit 3 Finals,Secret,EG,DIRE,1481844063
2015-05-17,The Summit 3 Finals,Secret,EG,RADIANT,1482033310
2015-05-17,ECL 2015 Spring,Team HGT,CDEC,RADIANT,1480633834
2015-05-17,ECL 2015 Spring,CDEC,Team HGT,RADIANT,1480802693
2015-05-18,MarsTV 2015 China Qualifiers,Nb,CDEC,DIRE,1483467242
2015-05-18,MarsTV 2015 China Qualifiers,CDEC,Nb,RADIANT,1483245611
2015-05-18,MarsTV 2015 China Qualifiers,EHOME,Team HGT,RADIANT,1482849027
2015-05-18,MarsTV 2015 China Qualifiers,Nb,CDEC,RADIANT,1483096140
2015-05-18,MarsTV 2015 China Qualifiers,TongFu,Nb,DIRE,1482559328
2015-05-18,MarsTV 2015 China Qualifiers,Nb,CDEC,RADIANT,1483096140
2015-05-18,MarsTV 2015 China Qualifiers,CDEC,Nb,RADIANT,1483245611
2015-05-18,MarsTV 2015 China Qualifiers,Nb,CDEC,DIRE,1483467242
2015-05-18,MarsTV 2015 China Qualifiers,Team HGT,EHOME,RADIANT,1482971733
2015-05-18,MarsTV 2015 China Qualifiers,EHOME,TongFu,RADIANT,1482657645
2015-05-18,MarsTV 2015 China Qualifiers,TongFu,EHOME,RADIANT,1482734630
2015-05-19,i-League Season 3 Finals,Alliance,EP,RADIANT,1486996781
2015-05-19,WCA 2015 China Qualifiers Prelims,Nb,Newbee.M,RADIANT,1485201662
2015-05-19,DreamLeague 3 Qualifiers,NiP 2,VP 2,DIRE,1486073452
2015-05-19,i-League Season 3 Finals,EP,Alliance,DIRE,1487088338
2015-05-19,DreamLeague 3 Qualifiers,VP 2,NiP 2,RADIANT,1486155265
2015-05-19,WCA 2015 China Qualifiers Prelims,Newbee.M,Nb,DIRE,1485324630
2015-05-20,i-League Season 3 Finals,VG.P,LGD.cn,DIRE,1487699106
2015-05-20,i-League Season 3 Finals,Fnatic.MY,VG.P,RADIANT,1489398460
2015-05-20,jD MLG Americas Qualifiers 2,Archon,SumsRift,RADIANT,1488683111
2015-05-20,i-League Season 3 Finals,LGD.cn,Nb,DIRE,1487849633
2015-05-20,i-League Season 3 Finals,VG.P,Fnatic.MY,DIRE,1489510691
2015-05-20,WCA 2015 China Qualifiers Prelims,TB 2,CDEC,DIRE,1487662016
2015-05-20,WCA 2015 China Qualifiers Prelims,TB 2,CDEC,DIRE,1487543279
2015-05-20,i-League Season 3 Finals,Nb,LGD.cn,DIRE,1488184211
2015-05-20,i-League Season 3 Finals,Nb,LGD.cn,DIRE,1488021433
2015-05-20,jD MLG Americas Qualifiers 2,SumsRift,Archon,RADIANT,1488563915
2015-05-20,i-League Season 3 Finals,LGD.cn,VG.P,RADIANT,1487580187
2015-05-20,jD MLG Americas Qualifiers 2,Archon,SumsRift,DIRE,1488746511
2015-05-20,i-League Season 3 Finals,Fnatic.MY,Nb,DIRE,1487257370
2015-05-20,i-League Season 3 Finals,Fnatic.MY,Nb,DIRE,1487257370
2015-05-20,i-League Season 3 Finals,Nb,Fnatic.MY,RADIANT,1487380361
2015-05-20,i-League Season 3 Finals,Nb,Fnatic.MY,RADIANT,1487380361
2015-05-20,i-League Season 3 Finals,Nb,LGD.cn,DIRE,1488021433
2015-05-20,i-League Season 3 Finals,LGD.cn,Nb,DIRE,1487849633
2015-05-20,i-League Season 3 Finals,Nb,LGD.cn,DIRE,1488184211
2015-05-21,i-League Season 3 Finals,Alliance,VG,DIRE,1490100158
2015-05-21,MarsTV 2015 China Qualifiers,EHOME,LGD.cn,DIRE,1489727311
2015-05-21,i-League Season 3 Finals,VG,Alliance,RADIANT,1489988349
2015-05-21,i-League Season 3 Finals,iG,VG,DIRE,1489840822
2015-05-21,i-League Season 3 Finals,Fnatic.MY,Alliance,RADIANT,1491858707
2015-05-21,i-League Season 3 Finals,Alliance,Fnatic.MY,RADIANT,1491777059
2015-05-21,i-League Season 3 Finals,Fnatic.MY,Alliance,RADIANT,1491720521
2015-05-21,i-League Season 3 Finals,Alliance,VG,DIRE,1490100158
2015-05-21,i-League Season 3 Finals,VG,iG,DIRE,1489738804
2015-05-21,i-League Season 3 Finals,Fnatic.MY,Alliance,RADIANT,1491720521
2015-05-21,i-League Season 3 Finals,VG,Alliance,RADIANT,1489988349
2015-05-21,i-League Season 3 Finals,Fnatic.MY,Alliance,RADIANT,1491858707
2015-05-21,i-League Season 3 Finals,Alliance,Fnatic.MY,RADIANT,1491777059
2015-05-21,Canada Cup 5,Archon,Boreal 2,RADIANT,1491407443
2015-05-21,Canada Cup 5,Archon,Boreal 2,RADIANT,1491447286
2015-05-21,Canada Cup 5,Archon,Boreal 2,DIRE,1491518174
2015-05-21,i-League Season 3 Finals,iG,VG,DIRE,1489636687
2015-05-21,MarsTV 2015 China Qualifiers,EHOME,LGD.cn,DIRE,1489727311
2015-05-21,Canada Cup 5,Archon,Boreal 2,RADIANT,1491623605
2015-05-21,Canada Cup 5,Archon,Boreal 2,DIRE,1491567988
2015-05-22,i-League Season 3 Finals,Nb,Fnatic.MY,DIRE,1492369743
2015-05-22,DreamLeague 3 Qualifiers,VP 2,NaVi,RADIANT,1493715361
2015-05-22,DreamLeague 3 Qualifiers,VP 2,NaVi,DIRE,1493597587
2015-05-22,i-League Season 3 Finals,LGD.cn,VG,DIRE,1492641716
2015-05-22,i-League Season 3 Finals,VG,LGD.cn,DIRE,1492900996
2015-05-22,i-League Season 3 Finals,LGD.cn,VG,DIRE,1493082202
2015-05-22,i-League Season 3 Finals,Fnatic.MY,Nb,RADIANT,1492285638
2015-05-22,i-League Season 3 Finals,VG,LGD.cn,DIRE,1492900996
2015-05-22,i-League Season 3 Finals,Fnatic.MY,Nb,RADIANT,1492285638
2015-05-22,i-League Season 3 Finals,LGD.cn,VG,DIRE,1493082202
2015-05-22,i-League Season 3 Finals,Fnatic.MY,LGD.cn,DIRE,1494314266
2015-05-22,i-League Season 3 Finals,LGD.cn,Fnatic.MY,RADIANT,1494431733
2015-05-22,i-League Season 3 Finals,LGD.cn,Fnatic.MY,RADIANT,1494431733
2015-05-22,i-League Season 3 Finals,Nb,iG,RADIANT,1492101768
2015-05-22,i-League Season 3 Finals,Fnatic.MY,LGD.cn,DIRE,1494314266
2015-05-22,i-League Season 3 Finals,Nb,Fnatic.MY,DIRE,1492369743
2015-05-22,DreamLeague 3 Qualifiers,VP 2,Vega,DIRE,1492543149
2015-05-22,DreamLeague 3 Qualifiers,VP 2,Vega,RADIANT,1492663224
2015-05-22,i-League Season 3 Finals,LGD.cn,VG,DIRE,1492641716
2015-05-22,i-League Season 3 Finals,iG,Nb,DIRE,1491979653
2015-05-23,i-League Season 3 Finals,LGD.cn,VG,RADIANT,1494630650
2015-05-23,i-League Season 3 Finals,LGD.cn,VG,RADIANT,1494906437
2015-05-23,i-League Season 3 Finals,VG,LGD.cn,DIRE,1494774204
2015-05-23,i-League Season 3 Finals,LGD.cn,VG,RADIANT,1494906437
2015-05-23,DreamLeague 3 Qualifiers,VP 2,Empire,RADIANT,1495505542
2015-05-23,DreamLeague 3 Qualifiers,BU,VP 2,DIRE,1495673291
2015-05-23,DreamLeague 3 Qualifiers,VP 2,BU,DIRE,1495827470
2015-05-23,i-League Season 3 Finals,LGD.cn,VG,RADIANT,1494630650
2015-05-23,i-League Season 3 Finals,VG,LGD.cn,DIRE,1494774204
2015-05-24,The International 2015: China Qualifiers,TongFu.WZ,EHOME,DIRE,1499770697
2015-05-24,The International 2015: China Qualifiers,TongFu.WZ,EHOME,RADIANT,1499858417
2015-05-24,The International 2015: China Qualifiers,VG.P,CDEC,DIRE,1499588581
2015-05-24,The International 2015: China Qualifiers,VG.P,CDEC,DIRE,1499634771
2015-05-25,The International 2015: America Qualifiers,Archon,Wh,RADIANT,1501840414
2015-05-25,The International 2015: China Qualifiers,Team HGT,CDEC,DIRE,1501920930
2015-05-25,The International 2015: America Qualifiers,coL 2,ROOT 2,RADIANT,1501353700
2015-05-25,The International 2015: America Qualifiers,coL 2,mouz 2,DIRE,1501635409
2015-05-25,The International 2015: America Qualifiers,mouz 2,coL 2,DIRE,1501705065
2015-05-25,The International 2015: America Qualifiers,NoT,Archon,DIRE,1501951065
2015-05-25,The International 2015: America Qualifiers,Archon,NoT,RADIANT,1501908213
2015-05-25,The International 2015: America Qualifiers,Archon,Wh,DIRE,1501746271
2015-05-25,The International 2015: China Qualifiers,EHOME,EP,RADIANT,1500301796
2015-05-25,The International 2015: China Qualifiers,CDEC,Team HGT,RADIANT,1501974172
2015-05-25,The International 2015: America Qualifiers,coL 2,ROOT 2,RADIANT,1501221635
2015-05-25,The International 2015: China Qualifiers,EHOME,EP,RADIANT,1500475511
2015-05-25,The International 2015: China Qualifiers,EHOME,Old boys,RADIANT,1500657779
2015-05-25,The International 2015: China Qualifiers,Old boys,EHOME,DIRE,1500797157
2015-05-25,The International 2015: America Qualifiers,LvT,Archon,DIRE,1501440511
2015-05-25,The International 2015: America Qualifiers,Archon,LvT,RADIANT,1501557358
2015-05-26,The International 2015: China Qualifiers,Wings,CDEC,DIRE,1502758246
2015-05-26,The International 2015: America Qualifiers,Team Unknown,coL 2,DIRE,1503578354
2015-05-26,The International 2015: China Qualifiers,Wings,CDEC,DIRE,1502574329
2015-05-26,The International 2015: China Qualifiers,CDEC,TongFu,RADIANT,1503217195
2015-05-26,The International 2015: China Qualifiers,CDEC,EHOME,DIRE,1504653135
2015-05-26,The International 2015: China Qualifiers,TongFu,CDEC,DIRE,1503077754
2015-05-26,The International 2015: America Qualifiers,VB,Archon,DIRE,1504150188
2015-05-26,The International 2015: America Qualifiers,VB,Archon,DIRE,1504062721
2015-05-26,The International 2015: China Qualifiers,EHOME,Newbee.Y,DIRE,1502341382
2015-05-26,The International 2015: China Qualifiers,EHOME,Newbee.Y,RADIANT,1502452671
2015-05-26,The International 2015: America Qualifiers,Team Unknown,coL 2,DIRE,1503727014
2015-05-26,The International 2015: America Qualifiers,EHUG,coL 2,DIRE,1504282169
2015-05-26,The International 2015: America Qualifiers,coL 2,EHUG,RADIANT,1504329937
2015-05-26,The International 2015: China Qualifiers,CDEC,EHOME,DIRE,1504653135
2015-05-27,The International 2015: America Qualifiers,Archon,coL 2,DIRE,1506510650
2015-05-27,The International 2015: America Qualifiers,Archon,coL 2,DIRE,1506448535
2015-05-27,The International 2015: America Qualifiers,Archon,coL 2,DIRE,1506510650
2015-05-27,The International 2015: China Qualifiers,EHOME,CDEC,RADIANT,1504746440
2015-05-27,The International 2015: China Qualifiers,EP,CDEC,DIRE,1506998929
2015-05-27,The International 2015: China Qualifiers,CDEC,EP,RADIANT,1506900050
2015-05-27,The International 2015: China Qualifiers,EHOME,CDEC,RADIANT,1504746440
2015-05-27,The International 2015: America Qualifiers,Archon,coL 2,DIRE,1506448535
2015-05-28,The International 2015: America Qualifiers,coL 2,Archon,RADIANT,1509053112
2015-05-28,WCA 2015 China Qualifiers Prelims,LGD.cn,VG,RADIANT,1509689689
2015-05-28,The International 2015: China Qualifiers,CDEC,EHOME,DIRE,1507372705
2015-05-28,The International 2015: China Qualifiers,CDEC,EHOME,DIRE,1507531178
2015-05-28,The International 2015: China Qualifiers,EHOME,CDEC,DIRE,1507683951
2015-05-28,The International 2015: America Qualifiers,Archon,mouz 2,DIRE,1508729726
2015-05-28,The International 2015: China Qualifiers,EHOME,CDEC,RADIANT,1507869671
2015-05-28,The International 2015: China Qualifiers,EHOME,CDEC,DIRE,1507683951
2015-05-28,The International 2015: China Qualifiers,CDEC,EHOME,DIRE,1507531178
2015-05-28,The International 2015: China Qualifiers,CDEC,EHOME,DIRE,1507372705
2015-05-28,The International 2015: America Qualifiers,Archon,coL 2,DIRE,1509207049
2015-05-28,The International 2015: America Qualifiers,Archon,coL 2,DIRE,1509207049
2015-05-28,The International 2015: America Qualifiers,Archon,coL 2,DIRE,1509146029
2015-05-28,The International 2015: China Qualifiers,EHOME,CDEC,RADIANT,1507869671
2015-05-28,The International 2015: SEA Qualifiers,SiG.Tr,MVP Phoenix,DIRE,1509454059
2015-05-28,The International 2015: America Qualifiers,Archon,coL 2,DIRE,1509146029
2015-05-28,The International 2015: America Qualifiers,coL 2,Archon,RADIANT,1509053112
2015-05-28,The International 2015: America Qualifiers,mouz 2,Archon,DIRE,1508889405
2015-05-28,The International 2015: America Qualifiers,Archon,mouz 2,RADIANT,1508819249
2015-05-28,The International 2015: SEA Qualifiers,SiG.Tr,MVP Phoenix,DIRE,1509375710
2015-05-28,WCA 2015 China Qualifiers Prelims,LGD.cn,VG,RADIANT,1509689689
2015-05-29,The International 2015: EU Qualifiers,BU,Alliance,RADIANT,1511229990
2015-05-29,The International 2015: EU Qualifiers,4ASC,Alliance,RADIANT,1510246968
2015-05-29,The International 2015: EU Qualifiers,4ASC,Alliance,DIRE,1510447640
2015-05-29,The International 2015: EU Qualifiers,Alliance,BU,RADIANT,1511022439
2015-05-29,WCA 2015 China Qualifiers Prelims,LGD.cn,VG,RADIANT,1509845476
2015-05-29,The International 2015: SEA Qualifiers,Rave,MVP Phoenix,DIRE,1512244419
2015-05-29,The International 2015: SEA Qualifiers,Rave,MVP Phoenix,RADIANT,1512153177
2015-05-29,WCA 2015 China Qualifiers Prelims,LGD.cn,VG,RADIANT,1509845476
2015-05-30,ECL 2015 Spring,LGD.cn,Newbee.Y,RADIANT,1512518463
2015-05-30,ECL 2015 Spring,Newbee.Y,LGD.cn,DIRE,1512771944
2015-05-30,ECL 2015 Spring,TB 2,LGD.cn,DIRE,1513254426
2015-05-30,ECL 2015 Spring,LGD.cn,TB 2,RADIANT,1513331263
2015-05-30,The International 2015: EU Qualifiers,Alliance,NiP 2,DIRE,1513316932
2015-05-30,The International 2015: SEA Qualifiers,Cant Say,MVP Phoenix,DIRE,1513050637
2015-05-30,The International 2015: SEA Qualifiers,Cant Say,MVP Phoenix,DIRE,1513173366
2015-05-30,The International 2015: SEA Qualifiers,Invasion 3,MVP Phoenix,DIRE,1513330209
2015-05-30,The International 2015: SEA Qualifiers,Invasion 3,MVP Phoenix,DIRE,1513530162
2015-05-30,The International 2015: SEA Qualifiers,MVP Phoenix,Rave,RADIANT,1515232788
2015-05-30,The International 2015: SEA Qualifiers,MVP HOT6,MVP Phoenix,DIRE,1515457771
2015-05-30,The International 2015: EU Qualifiers,Alliance,Power Rangers,DIRE,1514472710
2015-05-30,The International 2015: EU Qualifiers,NiP 2,Alliance,DIRE,1513111092
2015-05-30,The International 2015: EU Qualifiers,Alliance,Power Rangers,DIRE,1514575412
2015-05-31,The International 2015: SEA Qualifiers,MVP HOT6,MVP Phoenix,RADIANT,1515608312
2015-05-31,ECL 2015 Spring,LGD.cn,Bheart,RADIANT,1516173933
2015-05-31,ECL 2015 Spring,Bheart,LGD.cn,DIRE,1516294015
2015-05-31,The International 2015: SEA Qualifiers,Rave,MVP Phoenix,DIRE,1517890225
2015-05-31,The International 2015: SEA Qualifiers,MVP Phoenix,MVP HOT6,RADIANT,1518180730
2015-05-31,The International 2015: SEA Qualifiers,MVP HOT6,MVP Phoenix,RADIANT,1518079124
2015-05-31,The International 2015: SEA Qualifiers,MVP HOT6,MVP Phoenix,RADIANT,1515712335
2015-05-31,The International 2015: SEA Qualifiers,MVP HOT6,MVP Phoenix,RADIANT,1518009673
2015-05-31,The International 2015: SEA Qualifiers,Rave,MVP Phoenix,DIRE,1517804212
2015-06-01,The International 2015: SEA Qualifiers,MVP Phoenix,MVP HOT6,DIRE,1518278672
2015-06-02,MarsTV 2015 Finals,C9,EHOME,RADIANT,1523092079
2015-06-02,MarsTV 2015 Finals,EHOME,VG,DIRE,1522949343
2015-06-02,MarsTV 2015 Finals,EHOME,Empire,RADIANT,1522823207
2015-06-02,MarsTV 2015 Finals,Nb,Empire,DIRE,1523092007
2015-06-02,MarsTV 2015 Finals,Nb,VG,DIRE,1522819385
2015-06-02,MarsTV 2015 Finals,Nb,VG,DIRE,1522819385
2015-06-02,MarsTV 2015 Finals,EHOME,VG,DIRE,1522949343
2015-06-03,MarsTV 2015 Finals,VG,Empire,RADIANT,1523269841
2015-06-03,MarsTV 2015 Finals,Secret,iG,RADIANT,1525206610
2015-06-03,MarsTV 2015 Finals,Nb,C9,RADIANT,1523286226
2015-06-03,MarsTV 2015 Finals,EHOME,Nb,RADIANT,1523503949
2015-06-03,MarsTV 2015 Finals,LGD.cn,CDEC,RADIANT,1525187474
2015-06-03,MarsTV 2015 Finals,iG,LGD.cn,DIRE,1525325858
2015-06-03,MarsTV 2015 Finals,LGD.cn,CDEC,RADIANT,1525187474
2015-06-03,MarsTV 2015 Finals,NaVi,Secret,DIRE,1525459648
2015-06-03,MarsTV 2015 Finals,EHOME,Nb,RADIANT,1523503949
2015-06-03,MarsTV 2015 Finals,C9,VG,DIRE,1523685148
2015-06-04,MarsTV 2015 Finals,EHOME,Secret,DIRE,1527923455
2015-06-04,MarsTV 2015 Finals,EHOME,Secret,DIRE,1527923455
2015-06-04,MarsTV 2015 Finals,Secret,EHOME,RADIANT,1527826057
2015-06-04,MarsTV 2015 Finals,NaVi,LGD.cn,DIRE,1525847343
2015-06-04,MarsTV 2015 Finals,Secret,CDEC,RADIANT,1525725979
2015-06-04,MarsTV 2015 Finals,Secret,LGD.cn,RADIANT,1525596520
2015-06-04,MarsTV 2015 Finals,Secret,LGD.cn,RADIANT,1525596520
2015-06-04,MarsTV 2015 Finals,VG,CDEC,RADIANT,1527928425
2015-06-04,MarsTV 2015 Finals,VG,CDEC,RADIANT,1527842157
2015-06-04,MarsTV 2015 Finals,iG,CDEC,RADIANT,1525863353
2015-06-04,MarsTV 2015 Finals,Secret,CDEC,RADIANT,1525725979
2015-06-04,MarsTV 2015 Finals,NaVi,CDEC,DIRE,1525589012
2015-06-04,MarsTV 2015 Finals,Secret,EHOME,RADIANT,1527826057
2015-06-04,MarsTV 2015 Finals,VG,CDEC,RADIANT,1527842157
2015-06-04,MarsTV 2015 Finals,VG,CDEC,RADIANT,1527928425
2015-06-05,MarsTV 2015 Finals,LGD.cn,Empire,RADIANT,1528283839
2015-06-05,MarsTV 2015 Finals,Empire,LGD.cn,RADIANT,1528412655
2015-06-05,MarsTV 2015 Finals,Empire,VG,DIRE,1530590053
2015-06-05,MarsTV 2015 Finals,VG,Empire,DIRE,1530712770
2015-06-05,joinDOTA MLG Pro League Season 2,Alliance,EG,RADIANT,1530434246
2015-06-05,joinDOTA MLG Pro League Season 2,Alliance,SumsRift,RADIANT,1529911868
2015-06-05,joinDOTA MLG Pro League Season 2,Fnatic.MY,VP 2,DIRE,1529435991
2015-06-05,joinDOTA MLG Pro League Season 2,Fnatic.MY,mouz 2,RADIANT,1530115850
2015-06-05,joinDOTA MLG Pro League Season 2,VP 2,NiP 2,DIRE,1530212923
2015-06-05,joinDOTA MLG Pro League Season 2,Fnatic.MY,VP 2,DIRE,1529435991
2015-06-05,MarsTV 2015 Finals,Empire,LGD.cn,RADIANT,1528537502
2015-06-06,joinDOTA MLG Pro League Season 2,Fnatic.MY,Alliance,DIRE,1532667249
2015-06-06,joinDOTA MLG Pro League Season 2,Fnatic.MY,VP 2,RADIANT,1532235574
2015-06-06,joinDOTA MLG Pro League Season 2,Fnatic.MY,Alliance,DIRE,1532667249
2015-06-06,joinDOTA MLG Pro League Season 2,Alliance,Fnatic.MY,DIRE,1532798131
2015-06-06,joinDOTA MLG Pro League Season 2,Alliance,Fnatic.MY,DIRE,1532798131
2015-06-06,joinDOTA MLG Pro League Season 2,Alliance,Fnatic.MY,RADIANT,1532906867
2015-06-06,joinDOTA MLG Pro League Season 2,Alliance,Fnatic.MY,RADIANT,1532906867
2015-06-06,MarsTV 2015 Finals,Secret,C9,RADIANT,1531151997
2015-06-06,MarsTV 2015 Finals,C9,Secret,DIRE,1531306161
2015-06-06,joinDOTA MLG Pro League Season 2,Fnatic.MY,VP 2,RADIANT,1532235574
2015-06-06,MarsTV 2015 Finals,Empire,VG,RADIANT,1530856031
2015-06-06,MarsTV 2015 Finals,C9,VG,RADIANT,1533221687
2015-06-06,MarsTV 2015 Finals,C9,VG,DIRE,1533313401
2015-06-06,MarsTV 2015 Finals,C9,VG,RADIANT,1533427565
2015-06-07,MarsTV 2015 Finals,Secret,Empire,RADIANT,1533879856
2015-06-07,joinDOTA MLG Pro League Season 2,Alliance,NiP 2,DIRE,1535595565
2015-06-07,joinDOTA MLG Pro League Season 2,NiP 2,Alliance,DIRE,1535519904
2015-06-07,joinDOTA MLG Pro League Season 2,Alliance,NiP 2,DIRE,1535390044
2015-06-07,G-League 2015,LGD.cn,EP,RADIANT,1536196804
2015-06-07,MarsTV 2015 Finals,Secret,Empire,RADIANT,1533736896
2015-06-07,joinDOTA MLG Pro League Season 2,Fnatic.MY,LC,RADIANT,1535228815
2015-06-07,joinDOTA MLG Pro League Season 2,LC,Fnatic.MY,DIRE,1535084234
2015-06-07,MarsTV 2015 Finals,Secret,Empire,RADIANT,1534228227
2015-06-07,MarsTV 2015 Finals,Empire,Secret,RADIANT,1534034009
2015-06-08,G-League 2015,Nb,Team HGT,DIRE,1536774653
2015-06-08,G-League 2015,Team HGT,Nb,DIRE,1536927354
2015-06-08,G-League 2015,LGD.cn,EP,RADIANT,1536417423
2015-06-08,G-League 2015,Nb,Team HGT,DIRE,1537105026
2015-06-09,G-League 2015,CDEC,VG.P,RADIANT,1539491484
2015-06-09,G-League 2015,VG.P,CDEC,DIRE,1539311289
2015-06-10,G-League 2015,Team HGT,LGD.cn,DIRE,1541850836
2015-06-10,G-League 2015,LGD.cn,Team HGT,RADIANT,1541718295
2015-06-11,G-League 2015,TongFu,CDEC,DIRE,1544138145
2015-06-11,G-League 2015,CDEC,TongFu,RADIANT,1544323975
2015-06-12,ECL 2015 Spring,LGD.cn,DG,RADIANT,1548639429
2015-06-12,ECL 2015 Spring,DG,LGD.cn,DIRE,1548490128
2015-06-13,ECL 2015 Spring,LGD.cn,CDEC,DIRE,1551193267
2015-06-13,ECL 2015 Spring,iG,CDEC,DIRE,1549239511
2015-06-13,ECL 2015 Spring,CDEC,LGD.cn,RADIANT,1551345863
2015-06-13,ECL 2015 Spring,CDEC,iG,DIRE,1549029328
2015-06-13,ECL 2015 Spring,CDEC,LGD.cn,RADIANT,1551345863
2015-06-13,ECL 2015 Spring,iG,CDEC,DIRE,1548847374
2015-06-13,ECL 2015 Spring,LGD.cn,CDEC,DIRE,1551193267
2015-06-14,ECL 2015 Spring,CDEC,iG,DIRE,1552189613
2015-06-14,ECL 2015 Spring,iG,CDEC,RADIANT,1552053630
2015-06-14,DreamLeague 3 Finals,Alliance,NiP 2,RADIANT,1552807088
2015-06-14,ECL 2015 Spring,iG,LGD.cn,RADIANT,1551734454
2015-06-14,ECL 2015 Spring,LGD.cn,iG,DIRE,1551583842
2015-06-14,DreamLeague 3 Finals,NaVi,VP 2,RADIANT,1553356293
2015-06-14,DreamLeague 3 Finals,NaVi,Alliance,RADIANT,1552291760
2015-06-14,Dota Pit League 3,EG,Secret,RADIANT,1553025805
2015-06-14,Dota Pit League 3,Secret,EG,DIRE,1553138381
2015-06-14,DreamLeague 3 Finals,VP 2,NiP 2,RADIANT,1552638292
2015-06-14,DreamLeague 3 Finals,VP 2,NiP 2,RADIANT,1552482059
2015-06-14,DreamLeague 3 Finals,Alliance,NiP 2,DIRE,1553079989
2015-06-14,DreamLeague 3 Finals,Alliance,NiP 2,DIRE,1552953881
2015-06-14,DreamLeague 3 Finals,Alliance,NaVi,DIRE,1552110156
2015-06-14,DreamLeague 3 Finals,VP 2,NaVi,RADIANT,1553302534
2015-06-14,DreamLeague 3 Finals,NaVi,VP 2,RADIANT,1553212619
2015-06-15,DreamLeague 3 Finals,NaVi,VP 2,DIRE,1555444810
2015-06-15,DreamLeague 3 Finals,VP 2,NaVi,DIRE,1555362553
2015-06-15,DreamLeague 3 Finals,NaVi,VP 2,RADIANT,1555252900
2015-06-15,DreamLeague 3 Finals,VP 2,NaVi,RADIANT,1555151673
2015-06-15,DreamLeague 3 Finals,VP 2,NiP 2,RADIANT,1554443740
2015-06-15,DreamLeague 3 Finals,VP 2,NiP 2,RADIANT,1554584131
